smiles,antibiotic_activity
O=S(=O)(O)c1cc(O)ccc1O,0
CNc1nc(SCC(N)=O)nc(N2CCOCC2)n1,0
CCS(=O)(=O)CCn1c([N+](=O)[O-])cnc1C,0
CCOc1ccc(CO[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2NC(C)=O)cc1OC,0
CO[C@@H]1[C@H](N(C)C(=O)c2ccccc2)C[C@H]2O[C@]1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,0
Cn1c(=O)c2cc(S(=O)(=O)NCCC(=O)NC3CCCC3)ccc2n(C)c1=O,0
CC(=O)Nc1c(C)[nH]c2ncnn2c1=O,0
C[C@H]1CCCN(C(=O)CCNS(=O)(=O)c2ccc3c(c2)c(=O)n(C)c(=O)n3C)C1,0
CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O,1
COC(=O)[C@@H]1[C@@H](c2ccc(OC)cc2)[C@H](C(=O)OC)S(=O)(=O)CS1(=O)=O,0
Cc1ccc2c(CCN)c(C)n(C)c2c1,0
COC(=O)CC1=C(C(=O)OC)[C@]2(C(=O)Nc3ccccc32)C(C(=O)OC)C(=N)O1,0
Cc1ccc(Oc2ccc(CN)cc2)cc1,1
CN(CC(=O)NCc1ccccn1)S(=O)(=O)c1cc(Br)cnc1N,0
CO[C@]12[C@@H](COC(N)=O)C3=C(C(=O)C(C)=C(N)C3=O)N1C[C@H]1N[C@H]12,1
CCc1ccc(NC(=O)C2CCN(S(=O)(=O)c3c(C)[nH]c(=O)[nH]c3=O)CC2)cc1,0
CC1(C)CCC(c2ccc(Cl)cc2)=C(CN2CCN(c3ccc(C(=O)NS(=O)(=O)c4ccc(N[C@H](CCN5CCOCC5)CSc5ccccc5)c(S(=O)(=O)C(F)(F)F)c4)cc3)CC2)C1,0
Cc1[nH]c(=O)[nH]c(=O)c1S(=O)(=O)N1CCC(C(=O)N[C@H](C)c2ccccc2)CC1,0
CO[C@H]1/C=C\C=C(/C)C(=O)NC2=CC(=O)C(NCCN(C)C)=C(C[C@@H](C)C[C@H](OC)[C@H](O)[C@@H](C)/C=C(\C)[C@@H]1OC(N)=O)C2=O,0
CN(C)C(=O)c1cccc(-c2cccc(-c3nc(C(=O)N4CCCCC4)cc4c3[C@H](CCO)N([S@@](=O)C(C)(C)C)C4)c2)c1,0
Clc1cc(Cl)cc(Oc2nc(-c3ccccc3)ns2)c1,0
CN(C)C(=O)c1cccc(-c2cccc(-c3nc(C(=O)N4CCCCC4)cc4c3[C@@H](CCO)N([S@](=O)C(C)(C)C)C4)c2)c1,0
c1ccc(C2C3=C(CCCC3)SC3=C2CCCC3)cc1,0
COc1cccc(S(=O)(=O)N(C)C[C@H]2Oc3cc(C4=CCCC4)ccc3S(=O)(=O)N([C@H](C)CO)C[C@@H]2C)c1,0
N=C(N=C(N)N)Nc1cc(-c2cccs2)n[nH]1,0
CCCCc1nc2ccccc2c(N)c1CC.O=C1O[C@H]([C@H](O)CO)[C@@H](O)C1=O,0
CC(C)(C)C(=O)C[C@@H](Nc1ccccc1)c1ccc(Cl)cc1,0
Cc1nc(-c2ccc(Cl)cc2)c(-c2ccccc2)s1,1
COC(=O)c1cccc(NC(=N)N=C(N)N)c1,0
CN1CC(=O)N=C1NC(=O)[C@H]1CCCN(S(=O)(=O)c2ccc3c(c2)oc(=O)n3C)C1,0
CC(C)Cc1ccc([C@@H](C)C(=O)Nc2ccc(Cl)cc2)cc1,0
COC(=O)[C@@H](C)N(C#N)c1nc(C)cc(C)n1,0
N#CCCn1c(CC(N)=O)nc2ccccc21,0
Cn1c[n+](NC(=O)c2ccc(C(=O)ON3C(=O)CCC3=O)cc2)cn1,0
COC(=O)CNS(=O)(=O)c1ccsc1C(=O)OC,0
C=c1ccc(S(=O)(=O)N2CCCC2)cc1=C1NN=C2c3ccccc3C(C)=NN21,0
Cc1cc(C)c2c(c1)NC(=O)C[C@H]2c1cccc(Cl)c1Cl,0
O=C(CCC1=NS(=O)(=O)c2cc(Br)cnc2N1)N1CCOCC1,0
O=C(Nc1cccc(C(F)(F)F)c1)c1ccc2ccccc2c1,0
COc1nc(=NC(=O)NS(=O)(=O)Nc2cccc3cccnc23)nc(OC)[nH]1,0
Cc1ccc(OCCn2c(CC(C)(C)C)nc3ccccc32)cc1,0
N[C@@H](CCc1ccccc1Cl)c1ccc2c(c1)OCCO2,0
Cc1cccc(-c2nc3ccccc3n2CCC(C)C)c1,0
Cn1c(=O)c2c(ncn2C[C@@H](O)COc2ccccc2)n(C)c1=O,0
COc1ccc(C[C@@H](N)C(=O)N[C@H]2[C@@H](CO)O[C@H](n3cnc4c(N(C)C)ncnc43)[C@@H]2O)cc1,1
N[C@H]1C[C@@H]1c1ccccc1,0
Cc1cc2nc3c(=O)[nH]c(=O)nc-3n(C[C@H](O)[C@H](O)[C@H](O)CO)c2cc1C,0
COc1ccc(C)cc1S(=O)(=O)NCCO,0
CO[C@H]1C[C@@H]2CC[C@@H](C)[C@@](O)(O2)C(=O)C(=O)N2CCCC[C@H]2C(=O)O[C@H]([C@H](C)C[C@@H]2CC[C@@H](OCCO)[C@H](OC)C2)CC(=O)[C@H](C)/C=C(\C)[C@@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)/C=C/C=C/C=C/1C,0
CCNc1nc(SCC(N)=O)nc(N2CCOCC2)n1,0
CCN(CC)C(=O)N1CCN(C)CC1,0
Nc1ncnc(NCCN2CCOCC2)c1[N+](=O)[O-],0
CCC[C@H](NC(=O)[C@@H]1[C@H]2CCC[C@H]2CN1C(=O)[C@@H](NC(=O)[C@@H](NC(=O)c1cnccn1)C1CCCCC1)C(C)(C)C)C(=O)C(=O)NC1CC1,0
Cn1c(=O)c2c(ncn2CCCN)n(C)c1=O,0
Nc1ccc(C(=O)O)c(O)c1,0
CCOCCCNc1nc2c([nH]1)c(=O)n(C)c(=O)n2C,0
CCOn1c(=O)c(=O)n(OC)c2ccccc21,0
O=C(NCCCN1CCCC1=O)c1cccnc1,0
Nc1cc(N2CCCCC2)nc(N)[n+]1[O-],0
NC(=O)CSc1nnnn1-c1cccc(O)c1,0
O=C(O)CNC(=O)C1CCC1,0
O=C(O)CNC(=O)CN1C(=O)c2ccccc2C1=O,0
COC(=O)[C@@H](N)CCCNC(N)=N[N+](=O)[O-],0
NC(=O)CSc1nnc(Cc2cc(=O)[nH]c(=O)[nH]2)n1-c1ccccc1,0
O=CNC(=O)c1ccccc1C(=O)O,0
CC(=O)N[C@H]1[C@H](Oc2nc3cc(C)ccc3o2)O[C@H](CO)[C@@H](O)[C@@H]1O,0
CCC(=O)n1ccc(C(=O)N2CCOCC2)n1,0
O=C(Cn1ccc([N+](=O)[O-])n1)N1CCOCC1,0
CC(C)(C)c1ccc(CSCc2nc3ccccc3[nH]2)cc1,0
Cc1cc(C)n2nc(SCC(=O)O)nc2n1,0
Cc1ccc2nc(SCc3c(C)c(C)cc(C)c3C)[nH]c2c1,0
C[C@H]1CCCCN1C(=O)CCS(=O)(=O)c1ccc2c(c1)n(C)c(=O)c(=O)n2C,0
Cc1ccc(C(=O)Oc2ccc(/C=N/c3cccs3)cc2)cc1,0
CC(=O)OC[C@H]1O[C@H](n2ccc(=O)[nH]c2=O)[C@@H](OC(C)=O)[C@@H]1OC(C)=O,0
Cc1ccccc1-c1ncc(-c2ccc(Br)cc2)o1,0
CS(=O)(=O)CS(=O)(=O)C1=C(N2CCOCC2)C2CCN1CC2,0
CC(=O)OC[C@H]1O[C@@H](n2cc(C)c(=O)[nH]c2=O)C[C@@H]1OC(C)=O,0
C1CCc2nnnn2CC1,0
Cc1ccc(C(=O)c2ccc(Oc3ccccc3)cc2)cc1,0
Cc1ccc(S(=O)(=O)NCCOc2nc(N(C)C)nc(N3CCOCC3)n2)cc1,0
Cc1ccc(Nc2c(-c3ccccc3)nc3ccccn23)cc1,0
CC(C)C[C@@H](NS(=O)(=O)c1ccc2[nH]c(=O)c(=O)[nH]c2c1)C(=O)O,0
CN(CCO)S(=O)(=O)c1cccc(C(=O)O)c1,0
O=C(NCCN1CCNCC1)c1ccccn1,0
O=C(NCc1ccco1)c1nc2ncccn2n1,0
COc1ccc([N+](=O)[O-])cc1CNCCO,0
COc1cccc(NC(=S)NN)c1,0
COC[C@@H](O)CSc1[nH]c(C)nc1[N+](=O)[O-],0
Cc1ccc2[nH]c3c(c2c1)CCC[C@H]3Nc1ccc(Cl)cc1,0
C[N+](C)(C)CCCCCCNC(=O)[C@H]1C[C@H]2C(=O)N3CCC[C@H]3C(=O)N2[C@H]1c1cccc(OCCO)c1,0
CC(C)(C)c1ccc(NC(=O)N[C@H]2CCCc3ccccc32)cc1,0
O=C(NCCCN1CCOCC1)[C@H]1[C@@H]2C=C[C@@]3(CN(Cc4cccs4)C(=O)[C@@H]13)O2,0
CN(C)S(=O)(=O)N(C)c1ccccc1,0
Nc1cnn([C@H]2O[C@@H](COC(=O)c3ccccc3)[C@@H](O)[C@@H]2O)c(=O)n1,0
CCOC(=O)CSc1nc(=O)cn[nH]1,0
C[C@H]1C[C@@H](C)CN(Cc2nc3c(c(=O)n(C)c(=O)n3C)n2CC(N)=O)C1,0
Nc1nonc1C(=O)N1CCCCC1,0
NNC(=O)c1nnn(-c2nonc2N)c1CN1CCCCC1,0
Cn1nccc1NC(=O)/C=C/C(=O)O,0
NC(=O)N[C@H]1NC(=O)NC1=O,0
CC(C)(C)OC(=O)Cn1ccc(=O)[nH]c1=O,0
Cc1ccc(S(=O)(=O)NCCC(=O)O)cc1,0
Cn1c(=O)sn(-c2ccccc2)c1=O,0
C[C@@H](Cc1c[nH]c2ccccc12)NC(=O)CN,0
Cc1c(C)c(C)c(CN)c(C)c1C,0
Nc1ccc(O)c(C(=O)O)c1,0
N#Cc1cccnc1Oc1ccccc1,0
Nc1nc2nn[nH]c2c(=O)[nH]1,0
COc1ccc(CNCC(=O)O)cc1,0
CNC(=O)C(=O)NCCc1c[nH]c2ccccc12,0
CCOC(=O)CNc1n[nH]c(=O)[nH]c1=O,0
CCCCn1c(SCC(N)=O)nc2c1c(=O)n(C)c(=O)n2C,0
COc1cc(OC)nc(N=CNO)n1,0
CC(C)(C)c1csc(-c2ccc(OC(F)(F)F)cc2)n1,0
NC(=S)Nc1ccc(S(N)(=O)=O)cc1,0
O=C(O)[C@@H]1C(=CCO)O[C@H]2CC(=O)N21,0
CC(C)Sc1n[nH]c(=O)[nH]c1=O,0
COc1ccc(S(=O)(=O)N(C)C[C@@H]2Oc3c(NC(=O)Nc4cccc5ccccc45)cccc3C(=O)N([C@@H](C)CO)C[C@H]2C)cc1Cl,0
CCc1nnc(SCC(=O)OC)[nH]1,0
C#CC(C)(O)CC,0
N#Cc1ncoc1N1CCC(C(N)=O)CC1,0
COc1ccc(S(=O)(=O)N(C)C[C@@H]2Oc3c(NC(=O)Nc4cccc5ccccc45)cccc3C(=O)N([C@@H](C)CO)C[C@@H]2C)cc1,0
C=CCSc1n[nH]c2nc(=O)cc(N)n12,0
COc1ccc([C@@H]([C@H](Cc2ccccc2)OC(C)=O)N2C[C@@H]3[C@H]([C@@H]2Cc2ccccc2)N(C)O[C@@]3(O)[C@@H](O)c2ccccc2)cc1,0
Nc1ccc(-c2ccc(N)cc2)cc1,0
COc1ccc(S(=O)(=O)N(C)C[C@@H]2Oc3c(NC(=O)Nc4cccc5ccccc45)cccc3C(=O)N([C@H](C)CO)C[C@@H]2C)cc1,0
O=C(O)c1cncnc1N1CCCC1,0
COc1ccc(S(=O)(=O)N(C)C[C@H]2Oc3c(NC(=O)Nc4cccc5ccccc45)cccc3C(=O)N([C@H](C)CO)C[C@H]2C)cc1,0
CC(C)(C)OC(=O)N[C@H]1CCC(=O)NC1=O,0
O=C(NC1(C(F)(F)F)Oc2cc(Cl)c(Cl)cc2O1)C1=C(N2CCOCC2)/C(=C/c2ccccc2)CC1,1
O=C(CCN1CCNCC1)N1CCCCC1,0
Cc1ccc(S(=O)(=O)N(C)C[C@@H]2Oc3c(NC(=O)Nc4cccc5ccccc45)cccc3C(=O)N([C@H](C)CO)C[C@H]2C)cc1,0
COCC(=O)Nc1ccccc1C(=O)O,0
COc1ccc([C@H]([C@H](Cc2ccccc2)OC(C)=O)N(C/C=C\[C@@H](O)c2ccccc2)[C@@H](Cc2ccccc2)C(OC)OC)cc1,0
CCOC(=O)c1c(C)oc(N)c1C(N)=O,0
Cc1ccc(S(=O)(=O)N(C)C[C@@H]2Oc3c(NC(=O)Nc4cccc5ccccc45)cccc3C(=O)N([C@@H](C)CO)C[C@H]2C)cc1,0
CC(C)NC(=O)[C@@H](N)c1ccccc1,0
C[C@@H](CO)N1C[C@@H](C)[C@H](CN(C)S(=O)(=O)c2cccc(F)c2)Oc2c(NC(=O)Nc3cccc4ccccc34)cccc2C1=O,0
COC(=O)C[C@@H](CN)c1ccc(Cl)cc1,0
CCOc1nc(N)cc(N)c1C#N,0
OCc1cn(-c2ccccc2)nn1,0
O=C(O)[C@H]1CCS(=O)(=O)C1,0
CC[C@@H](CN)Cc1ccccc1,0
NCc1cn2cc(Cl)ccc2n1,0
O=C1COC2(CN1)COC2,0
Cc1n[nH]c(=O)nc1NC1CC1,0
CC[C@@H]1CN(C(=O)OC)N1,0
c1ccc2c(c1)[nH]c1ncccc12,0
COC(=O)[C@@H]1C[C@@H](C#N)N[C@@H]1c1ccccn1,0
CSCc1nc(=O)cc(C(=O)O)[nH]1,0
CC[C@H]1CN(C)N1C(=O)[C@H]1CCCO1,0
COC(=O)[C@@H](N)Cc1ccccc1,0
C[C@@H]1CNS(=O)(=O)CO1,0
N[C@@H](CO)c1cccc(Br)c1,0
O=C1[C@H]2SC[C@@H](O)[C@H]2C(=O)N1c1ccccc1,0
Cc1nc([N+](=O)[O-])c(N2CCNCC2)[nH]1,0
C=C(O)C(=O)O,0
CCC(=O)NNC(=O)c1cccc(O)c1,0
C[C@@H](N)c1cnn(-c2ccc(F)cc2)c1,0
Cc1n[nH]c(=O)nc1N1CCN(C)CC1,0
NC(=O)C[C@H](N)C(=O)O,0
CC(C)CNC(=O)C[C@H]1NCCNC1=O,0
c1ccc2c(-c3cn[nH]c3)ccnc2c1,0
C[C@@H]1COCC(=O)N1,0
C=CCNC1=NS(=O)(=O)c2ccccc21,0
C[C@@H]1NC[C@@H]2CCCN2C1=O,0
CN1C(=O)[C@@H]2[C@@H]3C[C@H]4[C@@H](O[C@H]1[C@@H]24)[C@H]3O,0
CC(C)(C)OC(=O)N1CC2(CNC(=O)O2)C1,0
O=C1CNC[C@@H]2c3cccc(F)c3CCN12,0
C[C@H](CO)NS(=O)(=O)c1ccnn1C,0
CCCc1ccc2c(c1)CNCCC2,0
Cn1sc(=O)n(Cc2ccccc2)c1=O,1
Cc1[nH]c2ncnn2c(=O)c1CCC(=O)O,0
C[C@@H]1COCS(=O)(=O)N1,0
Cn1c(CN)nc2ccccc2c1=O,0
C[C@@H]1CNC(=O)CO1,0
CCOC(=O)CN1C(=O)c2ccccc2C1=O,0
Cn1cc([C@@]23C[C@]2(C)COC3=O)cn1,0
O=C(O)c1c(O)c2c([nH]c1=O)CCCC2,1
O=C1CCOC[C@@H]2CCCN12,0
C[C@H](C(=O)O)N1C(=O)c2ccccc2C1=O,0
CC(=O)N1CCn2nncc2C[C@@]1(C)C1CC1,0
COCCN[C@H]1CS(=O)(=O)C[C@@H]1O,0
O=C1COC2(CNC2)CN1,0
CS(=O)(=O)N1CCc2ccc(N)cc2C1,0
C[C@H]1C[C@H]2N[C@@H]3C(=O)NC(=O)N[C@H]3N(C[C@H](O)[C@H](O)[C@H](O)CO)[C@@H]2C[C@@H]1C,0
Cc1occc1C(=O)NNC(=O)C1CC1,0
CCCNc1nc(=O)c(C)n[nH]1,0
C[C@@H](O)[C@H](N)C(=O)O,0
O=C(O)CCc1n[nH]c(=S)[nH]c1=O,0
O=C(O)c1cnc[nH]1,0
Nc1ccc(Cl)cc1Cl,0
COC(=O)[C@@H]1C[C@H](C#N)N[C@@H]1c1ccco1,0
CS(=O)(=O)N1CCCCC1,0
CO[C@@H]1C=C[C@@H]2[C@H]1N2CCO,0
CCOC(=O)c1cccc(C(=O)O)n1,0
COC[C@@H]1CNN1C(=O)OC(C)(C)C,0
Cc1ncc(CO)c(CN)c1O,0
C[C@@H](N)c1cnn(-c2ccccc2F)c1,0
CC1=NN2NC(C(F)(F)F)=NN2C(=O)C1,0
CCN(CC)CCCNC(=O)C1CCNCC1,0
COCCCNC(=O)C[C@H]1SC(=N)NC1=O,0
COc1ccc(S(=O)(=O)N(CC(=O)O)c2ccc(N(CC(=O)O)S(=O)(=O)c3ccc(OC)cc3)c3ccccc23)cc1,0
CC/N=C1\S[C@@H](CC(=O)NC)C(=O)N1CC,0
CC(=O)N(C)[C@H]1C(=O)C(=O)c2ccccc2C1=O,0
NNc1ccc2c(N)[nH]nc2c1,0
CN(C)CCCNC(=O)C1CCNCC1,0
NC1=N[C@H]2CS(=O)(=O)C[C@@H]2S1,0
c1cn(CCN2CCNCC2)cn1,0
NCCc1ccc([N+](=O)[O-])cc1,0
COC(=O)[C@H]1C2C(=O)N(C3CC3)C[C@]23C=C[C@H]1O3,0
C=CCN([C@@H](Cc1ccccc1)[C@@H](O)c1cn(CCCCCCNC(=O)C(=O)NC)nn1)S(=O)(=O)c1ccccc1[N+](=O)[O-],0
c1cc(-c2nnc(Cn3cncn3)[nH]2)ccn1,0
COc1ccc(C#Cc2ccc3c(c2)[C@@]2(C(=O)N3C(=O)N[C@@H](C)c3ccccc3)[C@H](c3ccc(OCCO)cc3)N3[C@H](c4ccccc4)[C@H](c4ccccc4)OC(=O)[C@H]3[C@@H]2C(=O)O)cc1,0
CN(C)c1ccc(NC(=O)CN)cc1,0
COc1ccccc1S(=O)(=O)N(C)C[C@@H]1Oc2c(NC(=O)Nc3cccc4ccccc34)cccc2C(=O)N([C@@H](C)CO)C[C@H]1C,0
CN1CCN(S(C)(=O)=O)CC1,0
C=CCOC(=O)[C@@H]1[C@H](C(=O)OC)N(C)[C@@H](c2ccccc2)[C@]12C(=O)Nc1ccc(I)cc12,0
O=c1nc(NCCN2CCOCC2)cn[nH]1,0
COc1ccc(S(=O)(=O)N(C)C[C@@H]2Oc3c(NC(=O)Nc4cccc5ccccc45)cccc3C(=O)N([C@@H](C)CO)C[C@H]2C)cc1F,0
Cc1cccc2c1OCC[C@@H](N)C2=O,0
CC(=O)NCCOCCOCC(=O)N[C@@H]1C/C=C/CCC(=O)N[C@H](c2ccccc2)COC1=O,0
COC(=O)[C@H]1CCc2nc[nH]c2C1,0
COc1ccc([C@H]([C@@H](O)Cc2ccccc2)N(C[C@H](/C=C/c2ccccc2)NC(=O)C(Cl)(Cl)Cl)[C@@H](Cc2ccccc2)C(OC)OC)cc1,0
O=S1(=O)C[C@H](O)[C@@H](N2CCN(CCO)CC2)C1,0
COc1ccc([C@@H]([C@H](Cc2ccccc2)OC(C)=O)N2Cc3c(noc3[C@@H](O)c3ccccc3)[C@@H]2Cc2ccccc2)cc1,0
CNc1ncnc(Cl)c1N,0
COc1ccc(S(=O)(=O)N(C)C[C@@H]2Oc3c(NC(=O)Nc4cccc5ccccc45)cccc3C(=O)N([C@@H](C)CO)C[C@H]2C)cc1C,0
O=c1cn[nH]c(NC2CCCC2)n1,0
Cc1ccc(S(=O)(=O)n2cc([C@H]3CC(=O)N(C(=O)OCc4ccccc4)[C@H]3C(=O)Nc3cccc4cccnc34)c3ccccc32)cc1,0
CC1=NCCN1C(=O)[C@@H](N)CC(C)C,0
COc1ccc([C@H]([C@@H](O)Cc2ccccc2)N(C[C@H](/C=C/c2ccccc2)CC(=O)N(C)C)[C@@H](Cc2ccccc2)C(OC)OC)cc1,0
O=c1[nH]c2ccccc2n2cnnc12,0
O=C(Nc1cccc2cccnc12)[C@H]1[C@@H](c2ccc(Br)cc2)CC(=O)N1C(=O)OCc1ccccc1,0
CC(C)(C)c1c(C(C)(C)C)c1=O,0
CCC(=O)Nc1ccc(Cl)cc1,0
COC[C@@H]1CN(C(=O)c2cscn2)N1C,0
CC/C(=C\C(=O)O)c1ccccc1,0
CC[C@H]1CN(C(=O)c2cnccn2)N1C,0
CC/C(=C\c1ccccc1)C(=O)O,0
CO[C@@H]1C=C[C@@H]2[C@H]1N2CCCO,0
CC(C)[C@@H](C(=O)O)n1cnnn1,0
CC(C)(C)OC(=O)N1C[C@H]2C[C@@H]1CN2,0
COCc1n[nH]c(C)c1C(=O)O,0
Nc1cccn2ncnc12,0
Cc1c(C(=O)O)sc(=O)n1C,0
C=CCN1C(C)=N[C@H]2C=C[C@H](NCCCO)[C@H]21,0
Cc1c(C)n2c3c(=O)[nH]c(=O)n(C)c3nc2n1C,0
NCCOc1cccc(Cl)c1,0
Cc1ccnn1-c1ccc(CN)cc1,0
O=c1ccc2c[nH][nH]c-2c1,0
CC(C)N1C(=O)NC(=O)[C@@H]1CC(=O)O,0
Cc1sccc1-c1csc(N)n1,0
Cc1cc2cc(CN)ccc2[nH]1,0
OCc1ccc(-c2cccs2)cc1,0
Cc1ccc2oc(=O)cc(Cl)c2c1,0
NCC1CCC(C(=O)O)CC1,0
CCOC(=O)Cn1cccc2oc(=O)nc1-2,0
CC[C@@](N)(C(=O)O)c1ccccc1,0
CC(C)=CCC/C(C)=C/CC1=C(C)C(=O)c2ccccc2C1=O,0
CC(CN)(Cc1ccccc1Cl)C(=O)O,0
C[C@@H]1CNC(=O)CCO1,0
CS(=O)(=O)Cc1ccc(C(=O)O)cc1,0
C1COC2(CN1)CNC2,0
C[C@H](N)C(=O)N1CCc2ccccc2C1,0
O=C1CO[C@@H](c2ccccc2)CN1,0
N=C(N)N/N=C/c1ccc2c(c1)OCO2,0
O=C1CCOCCN1,0
NCCc1cccc2ccccc12,0
CN1CC2(CNC2)OCCS1(=O)=O,0
Cc1nc(N2CCN(C)CC2)ccc1N,0
C[C@@]1(C2CC2)Cc2cnnn2CCN1,0
COC(=O)CSc1nc(=O)c(C)n[nH]1,0
CN1CC2(COC2)OCCS1(=O)=O,0
O=C(O)c1ccc(CNc2cn[nH]c(=O)n2)cc1,0
O=C1COC[C@@H](c2ccccc2)N1,0
O=C(O)CCN1C(=O)[C@H]2[C@@H]3C=C[C@H](C3)[C@@H]2C1=O,0
O=S1(=O)COC[C@@H](c2ccccc2)N1,0
Cc1cccc(N2C[C@@H](CN)OC2=O)c1,0
C[C@@H]1COC(=O)N1,0
COC(=O)[C@H]1CCCC[C@@H]1CN,0
O=S1(=O)CO[C@@H](c2ccccc2)CN1,0
COc1ccc([C@@H](CN)C(C)C)cc1OC,0
CC(C)c1ccc2c(c1)[C@H](O)[C@H](N)CCO2,0
CCC(=O)NO,0
N#C[C@H](N)c1ccc(Cl)cc1,0
C[C@@H]1COCCC(=O)N1,0
CN1CCN(C(=O)CC#N)CC1,0
O=C1CCCNc2ccc(Cl)cc21,0
Nc1nnc(SC[C@@H](O)CO)s1,0
CC(=O)c1cc2ccccc2s1,0
COC(=O)C[C@H]1NCCNC1=O,0
N#Cc1cc(F)cc(Oc2ccc(S(=O)(=O)C(F)F)c3c2CC(F)(F)[C@@H]3O)c1.N#Cc1cc(F)cc(Oc2ccc(S(=O)(=O)C(F)F)c3c2CC(F)(F)[C@H]3O)c1,0
Cn1nnnc1-c1ccc(N)cc1,0
CC(C)[C@@H]1NC[C@@H]2CCCN2C1=O,0
COC(=O)CC1(N)CCCCC1,0
C[C@H](N)C(=O)O,0
O=C(O)c1cc(-n2cnnn2)ccc1O,0
O=C(O)[C@@H]1CCCCN1,0
CS(=O)(=O)c1ccccc1CC(=O)O,0
CC[C@@H]1CN(C(=O)c2ccccn2)N1,0
CC(=O)Nc1cccc(S(N)(=O)=O)c1,0
O=C(O)[C@H]1C2C(=O)N(C3CC3)C[C@]23C=C[C@H]1O3,0
Cc1ccc(C)c(C(=O)[C@H](N)CC(C)C)c1,0
O=S1(=O)[C@@H]2C[C@H]3C=CC2(CN1C1CC1)O3,0
CC(C)OC(=O)c1nnc(N)[nH]1,0
O=C(O)[C@@H]1CCCNC1,0
COc1ccc([C@@H]([C@H](Cc2ccccc2)OC(C)=O)N2C[C@@H](NC(=O)C(Cl)(Cl)Cl)[C@H]3[C@H](c4ccccc4)ON(C)[C@H]3[C@@H]2Cc2ccccc2)cc1,0
Cc1cccc(=O)n1CCCCN,0
COc1ccc([C@H]([C@H](Cc2ccccc2)OC(C)=O)N(C[C@@H](/C=C/c2ccccc2)CC(=O)N(C)C)[C@@H](Cc2ccccc2)C(OC)OC)cc1,0
COc1ccc(C(=O)NCC(=O)O)cc1,0
COc1ccc([C@@H]([C@H](Cc2ccccc2)OC(C)=O)N2C[C@H]3[C@H]([C@@H](OC(C)=O)c4ccccc4)ON(C)[C@H]3[C@@H]2Cc2ccccc2)cc1,0
CCOC(=O)c1cccnc1N,0
COc1ccc([C@@H]([C@H](Cc2ccccc2)OC(C)=O)N2C[C@H](CC(=O)N(C)C)[C@@H]3C(=NO[C@H]3c3ccccc3)[C@@H]2Cc2ccccc2)cc1,0
NCCn1cccn1,0
COc1ccc([C@@H]([C@H](Cc2ccccc2)OC(C)=O)N2C[C@H](CC(=O)N(C)C)[C@H]3[C@H](c4ccccc4)ON(C)[C@H]3[C@@H]2Cc2ccccc2)cc1,0
CCOC(=O)Cc1n[nH]c(=O)[nH]c1=O,0
COc1ccc([C@H]([C@@H](O)Cc2ccccc2)N(CC#C[C@@H](O[Si](c2ccccc2)(c2ccccc2)C(C)(C)C)c2ccccc2)[C@@H](Cc2ccccc2)C(OC)OC)cc1,0
O=C(O)CCCCc1ccc(F)cc1,0
COc1ccc([C@@H]([C@H](Cc2ccccc2)OC(C)=O)N2C[C@@H](OC(C)=O)[C@H]3[C@H](c4ccccc4)ON(C)[C@H]3[C@@H]2Cc2ccccc2)cc1,0
CCOC(=O)[C@H]1CC(C)=NNC1=O,0
COc1ccc([C@@H]([C@H](Cc2ccccc2)OC(C)=O)N2C[C@@H](OC(C)=O)[C@H]3C(=NO[C@@H]3c3ccccc3)[C@@H]2Cc2ccccc2)cc1,0
CC(=O)c1ccc2ccccc2c1O,0
C=CCOC(=O)[C@@H]1[C@@H](C(=O)OC)N(C)[C@@H](c2ccccc2)[C@]12C(=O)Nc1ccc(I)cc12,0
CC1(C)OCC(CO)([N+](=O)[O-])CO1,0
COc1ccc([C@H]([C@H](Cc2ccccc2)OC(C)=O)N(C/C=C/[C@@H](OC(C)=O)c2ccccc2)[C@@H](Cc2ccccc2)C(OC)OC)cc1,0
CC(C)(N)c1ccc(F)cc1,0
CN1C(=O)[C@@]23C[C@]4([C@@]56C[C@]78SS[C@](CO)(C(=O)N7[C@@H]5Nc5ccccc56)N(C)C8=O)c5ccccc5N[C@H]4N2C(=O)[C@@]1(CO)SS3,1
COc1ccc2oc(C(C)=O)cc2c1,0
O=C1C(Cl)=C2OC[C@@]2(O)C[C@@H]2CCCN12,0
CC(=O)Nc1ccc(CCN)cc1,0
CCOC(=O)c1cn2cn[nH]c2nc1=O,0
COC(=O)[C@@H]1C[C@H](C#N)N[C@@H]1c1ccccn1,0
Cc1ccc(/C=N/Nc2cnnc(=O)[nH]2)o1,0
NC(=O)NCc1ccccn1,0
Cc1nnc(=O)[nH]c1NNc1ccccc1,0
COc1ccc(COC(=O)[C@H]2[C@H]3C(=O)N(Cc4ccc5c(c4)OCO5)C[C@]34C=C[C@]2(Br)O4)cc1,0
