fp_bits,fp_density,fp_gen_secs,train_frac,repeat,n_pos_train,n_neg_train,n_pos_test,n_neg_test,model,inner_cv_splits,inner_cv_metric,inner_cv_mean,best_params,fit_secs,pred_secs,ROC-AUC,PRC-AUC,Average Precision,Accuracy,F1 Score,MCC,Recall,Precision,TN,FP,FN,TP,False Positive Rate
2048,0.023038938641548157,3.1272006034851074,0.6,2,226,452,94,188,RandomForest,5,roc_auc,0.8948076834598574,"{""max_depth"": 20, ""n_estimators"": 500}",2.224123477935791,0.05064511299133301,0.9022464916251698,0.7756928156559088,0.7781350655963107,0.7836879432624113,0.6163522012578616,0.4882163385159317,0.5212765957446809,0.7538461538461538,172,16,45,49,0.0851063829787234
2048,0.023038938641548157,3.1272006034851074,0.8,0,301,602,94,188,XGBoost,5,roc_auc,0.9125826991976395,"{""learning_rate"": 0.03, ""max_depth"": 3, ""n_estimators"": 300}",3.8833260536193848,0.0024263858795166016,0.8984834766862834,0.7648146686863111,0.7667683717889958,0.8120567375886525,0.7071823204419889,0.5700295492363993,0.6808510638297872,0.735632183908046,165,23,30,64,0.12234042553191489
2048,0.023038938641548157,3.1272006034851074,0.8,0,301,602,94,188,LogReg,5,roc_auc,0.8596290381459903,"{""C"": 0.01}",2.5828659534454346,0.0013713836669921875,0.8800645088275239,0.7437983660910031,0.7467801686432664,0.8049645390070922,0.6857142857142857,0.5486301348591981,0.6382978723404256,0.7407407407407407,167,21,34,60,0.11170212765957446
2048,0.023038938641548157,3.1272006034851074,0.8,0,301,602,94,188,SVM,5,roc_auc,0.8412038586310194,"{""C"": 0.1, ""kernel"": ""rbf""}",35.62726879119873,0.13879752159118652,0.8453485740153915,0.6812998760218436,0.6859057305885433,0.7695035460992907,0.5751633986928104,0.4500175230726387,0.46808510638297873,0.7457627118644068,173,15,50,44,0.0797872340425532
2048,0.023038938641548157,3.1272006034851074,0.8,0,301,602,94,188,RandomForest,5,roc_auc,0.8871405429104758,"{""max_depth"": 10, ""n_estimators"": 200}",2.4593446254730225,0.029276609420776367,0.8805737890448166,0.705128071661973,0.7089440604014579,0.776595744680851,0.6037735849056604,0.47035476515559277,0.5106382978723404,0.7384615384615385,171,17,46,48,0.09042553191489362
2048,0.023038938641548157,3.1272006034851074,0.8,1,301,602,94,188,XGBoost,5,roc_auc,0.9055931765493985,"{""learning_rate"": 0.03, ""max_depth"": 3, ""n_estimators"": 300}",4.235687494277954,0.0025348663330078125,0.8945789950203713,0.7751904103013578,0.7743289023983198,0.8191489361702128,0.7301587301587301,0.5941832691923619,0.7340425531914894,0.7263157894736842,162,26,25,69,0.13829787234042554
2048,0.023038938641548157,3.1272006034851074,0.8,1,301,602,94,188,LogReg,5,roc_auc,0.8293403859760045,"{""C"": 0.01}",2.2562103271484375,0.0013668537139892578,0.8832333635129017,0.7629727518593031,0.7650145428898546,0.8014184397163121,0.6705882352941176,0.5368688437037539,0.6063829787234043,0.75,169,19,37,57,0.10106382978723404
2048,0.023038938641548157,3.1272006034851074,0.8,1,301,602,94,188,SVM,5,roc_auc,0.799574812958196,"{""C"": 0.1, ""kernel"": ""rbf""}",38.180400371551514,0.13652682304382324,0.8577127659574468,0.7092900040615537,0.7118344848002761,0.7446808510638298,0.5324675324675324,0.38598767659924904,0.43617021276595747,0.6833333333333333,169,19,53,41,0.10106382978723404
2048,0.023038938641548157,3.1272006034851074,0.8,1,301,602,94,188,RandomForest,5,roc_auc,0.8725838150506556,"{""max_depth"": 10, ""n_estimators"": 500}",2.7271196842193604,0.05199265480041504,0.8814791760977818,0.7312241443603549,0.7337823225436141,0.75177304964539,0.5454545454545454,0.4043680421515943,0.44680851063829785,0.7,170,18,52,42,0.09574468085106383
2048,0.023038938641548157,3.1272006034851074,0.8,2,301,602,94,188,XGBoost,5,roc_auc,0.9016092914991946,"{""learning_rate"": 0.03, ""max_depth"": 3, ""n_estimators"": 300}",3.8193752765655518,0.0024461746215820312,0.8977478497057492,0.734185539224644,0.7343538612108619,0.8120567375886525,0.7103825136612022,0.5718961983499625,0.6914893617021277,0.7303370786516854,164,24,29,65,0.1276595744680851
2048,0.023038938641548157,3.1272006034851074,0.8,2,301,602,94,188,LogReg,5,roc_auc,0.8401248306462538,"{""C"": 0.01}",2.3197953701019287,0.0013527870178222656,0.891381846989588,0.7825748959300212,0.7844152540509479,0.8191489361702128,0.7017543859649122,0.5796955062352295,0.6382978723404256,0.7792207792207793,171,17,34,60,0.09042553191489362
2048,0.023038938641548157,3.1272006034851074,0.8,2,301,602,94,188,SVM,5,roc_auc,0.8234403517289136,"{""C"": 0.1, ""kernel"": ""rbf""}",37.46898150444031,0.16669893264770508,0.8784234947940244,0.7369269645211286,0.739083489591777,0.7446808510638298,0.5135135135135135,0.3823595564509363,0.40425531914893614,0.7037037037037037,172,16,56,38,0.0851063829787234
2048,0.023038938641548157,3.1272006034851074,0.8,2,301,602,94,188,RandomForest,5,roc_auc,0.8811294747023138,"{""max_depth"": 10, ""n_estimators"": 500}",2.8760392665863037,0.051999807357788086,0.8969273426889994,0.7451380001854666,0.7479632248918899,0.7411347517730497,0.496551724137931,0.37133747487219954,0.3829787234042553,0.7058823529411765,173,15,58,36,0.0797872340425532
2048,0.023038938641548157,3.1272006034851074,1.0,0,376,752,94,188,XGBoost,5,roc_auc,0.9048808566670539,"{""learning_rate"": 0.03, ""max_depth"": 3, ""n_estimators"": 300}",5.121207237243652,0.002086162567138672,0.898766410140335,0.7454951472187503,0.7462132670760687,0.8333333333333334,0.7486631016042781,0.6240199689585151,0.7446808510638298,0.7526881720430108,165,23,24,70,0.12234042553191489
2048,0.023038938641548157,3.1272006034851074,1.0,0,376,752,94,188,LogReg,5,roc_auc,0.8441118027961737,"{""C"": 0.01}",2.961148738861084,0.0017735958099365234,0.8747453598913535,0.7242001666726913,0.7272803633068248,0.7872340425531915,0.6470588235294118,0.5029613377856221,0.5851063829787234,0.7236842105263158,167,21,39,55,0.11170212765957446
2048,0.023038938641548157,3.1272006034851074,1.0,0,376,752,94,188,SVM,5,roc_auc,0.8222983160992989,"{""C"": 0.1, ""kernel"": ""rbf""}",57.569743156433105,0.17340850830078125,0.857373245812585,0.6944197648318268,0.6967104197241034,0.7588652482269503,0.5641025641025641,0.4238145447344224,0.46808510638297873,0.7096774193548387,170,18,50,44,0.09574468085106383
2048,0.023038938641548157,3.1272006034851074,1.0,0,376,752,94,188,RandomForest,5,roc_auc,0.877447565160141,"{""max_depth"": 10, ""n_estimators"": 500}",3.391552686691284,0.051189422607421875,0.8822148030783159,0.7234999438465933,0.7267782801440733,0.7730496453900709,0.5897435897435898,0.4601415057116586,0.48936170212765956,0.7419354838709677,172,16,48,46,0.0851063829787234
2048,0.023038938641548157,3.1272006034851074,1.0,1,376,752,94,188,XGBoost,5,roc_auc,0.9150194740714921,"{""learning_rate"": 0.03, ""max_depth"": 3, ""n_estimators"": 300}",4.402935028076172,0.003353595733642578,0.898936170212766,0.7123415865923701,0.714061501662864,0.8049645390070922,0.6927374301675978,0.5519043282837901,0.6595744680851063,0.7294117647058823,165,23,32,62,0.12234042553191489
2048,0.023038938641548157,3.1272006034851074,1.0,1,376,752,94,188,LogReg,5,roc_auc,0.864669101119244,"{""C"": 0.01}",3.081089973449707,0.0014102458953857422,0.8917779538252603,0.7680450960029839,0.7701700693585896,0.8156028368794326,0.7011494252873564,0.5729299803433555,0.648936170212766,0.7625,169,19,33,61,0.10106382978723404
2048,0.023038938641548157,3.1272006034851074,1.0,1,376,752,94,188,SVM,5,roc_auc,0.8424885550520894,"{""C"": 0.1, ""kernel"": ""rbf""}",56.55941867828369,0.1802809238433838,0.8710672249886826,0.7099743744869199,0.712649670606001,0.7659574468085106,0.5925925925925926,0.44548927337062816,0.5106382978723404,0.7058823529411765,168,20,46,48,0.10638297872340426
2048,0.023038938641548157,3.1272006034851074,1.0,1,376,752,94,188,RandomForest,5,roc_auc,0.8895663351535571,"{""max_depth"": 10, ""n_estimators"": 500}",3.4420480728149414,0.051096200942993164,0.8859495246717972,0.7384606979105576,0.7413540902137636,0.7624113475177305,0.5732484076433121,0.4334361862984619,0.4787234042553192,0.7142857142857143,170,18,49,45,0.09574468085106383
2048,0.023038938641548157,3.1272006034851074,1.0,2,376,752,94,188,XGBoost,5,roc_auc,0.9117460261027845,"{""learning_rate"": 0.03, ""max_depth"": 3, ""n_estimators"": 300}",4.633024215698242,0.002470731735229492,0.9025860117700317,0.7632821782760433,0.7636608101158567,0.8262411347517731,0.7379679144385026,0.6080194569339378,0.7340425531914894,0.7419354838709677,164,24,25,69,0.1276595744680851
2048,0.023038938641548157,3.1272006034851074,1.0,2,376,752,94,188,LogReg,5,roc_auc,0.8520456194570312,"{""C"": 0.01}",3.204202890396118,0.004007101058959961,0.8817621095518333,0.7553792588681578,0.7572216044176143,0.8014184397163121,0.6744186046511628,0.53813823519705,0.6170212765957447,0.7435897435897436,168,20,36,58,0.10638297872340426
2048,0.023038938641548157,3.1272006034851074,1.0,2,376,752,94,188,SVM,5,roc_auc,0.8311837767708455,"{""C"": 0.1, ""kernel"": ""rbf""}",55.54554605484009,0.17014408111572266,0.8621265278406518,0.6945679057101092,0.6970104053376693,0.7588652482269503,0.575,0.42640143271122083,0.48936170212765956,0.696969696969697,168,20,48,46,0.10638297872340426
2048,0.023038938641548157,3.1272006034851074,1.0,2,376,752,94,188,RandomForest,5,roc_auc,0.8838693133495992,"{""max_depth"": 10, ""n_estimators"": 200}",3.220093011856079,0.03105020523071289,0.8831767768220915,0.7239747905871284,0.7270290637880912,0.7553191489361702,0.5490196078431373,0.41302978145023006,0.44680851063829785,0.711864406779661,171,17,52,42,0.09042553191489362
4096,0.011696672067046165,3.031196355819702,0.05,0,19,38,94,188,XGBoost,5,roc_auc,0.8523809523809524,"{""learning_rate"": 0.1, ""max_depth"": 3, ""n_estimators"": 600}",1.1199040412902832,0.003756999969482422,0.8383884110457221,0.6603097843836956,0.6650636581024201,0.7836879432624113,0.6934673366834171,0.5290587374760556,0.7340425531914894,0.6571428571428571,152,36,25,69,0.19148936170212766
4096,0.011696672067046165,3.031196355819702,0.05,0,19,38,94,188,LogReg,5,roc_auc,0.8821428571428571,"{""C"": 0.1}",0.07164549827575684,0.0034914016723632812,0.7747849705749208,0.5493980964857692,0.5551726246315041,0.7127659574468085,0.4,0.28454079713867414,0.2872340425531915,0.6585365853658537,174,14,67,27,0.07446808510638298
4096,0.011696672067046165,3.031196355819702,0.05,0,19,38,94,188,SVM,5,roc_auc,0.8377976190476192,"{""C"": 0.1, ""kernel"": ""linear""}",0.09670472145080566,0.014719963073730469,0.7320054323223177,0.5025742013979434,0.5109533572604245,0.6453900709219859,0.5934959349593496,0.33702827282019227,0.776595744680851,0.48026315789473684,109,79,21,73,0.42021276595744683
4096,0.011696672067046165,3.031196355819702,0.05,0,19,38,94,188,RandomForest,5,roc_auc,0.89375,"{""max_depth"": 10, ""n_estimators"": 200}",0.9737486839294434,0.029189348220825195,0.7828768673607968,0.5816631447189233,0.5898067984739204,0.7127659574468085,0.37209302325581395,0.28138712838511515,0.2553191489361702,0.6857142857142857,177,11,70,24,0.05851063829787234
4096,0.011696672067046165,3.031196355819702,0.05,1,19,38,94,188,XGBoost,5,roc_auc,0.9127976190476191,"{""learning_rate"": 0.1, ""max_depth"": 3, ""n_estimators"": 300}",0.9300992488861084,0.0033359527587890625,0.8267598460842009,0.6418801443603716,0.6493868684743724,0.7163120567375887,0.6428571428571429,0.43260345466472444,0.7659574468085106,0.5538461538461539,130,58,22,72,0.30851063829787234
4096,0.011696672067046165,3.031196355819702,0.05,1,19,38,94,188,LogReg,5,roc_auc,0.8464285714285715,"{""C"": 0.01}",0.06602215766906738,0.003565549850463867,0.8375396106835672,0.6413699056045566,0.646713414797125,0.7092198581560284,0.39705882352941174,0.2746751327867679,0.2872340425531915,0.6428571428571429,173,15,67,27,0.0797872340425532
4096,0.011696672067046165,3.031196355819702,0.05,1,19,38,94,188,SVM,5,roc_auc,0.8035714285714285,"{""C"": 0.1, ""kernel"": ""linear""}",0.0859992504119873,0.01450967788696289,0.784857401539158,0.5889492896989864,0.5926382451692966,0.6950354609929078,0.6293103448275862,0.406302254164471,0.776595744680851,0.5289855072463768,123,65,21,73,0.34574468085106386
4096,0.011696672067046165,3.031196355819702,0.05,1,19,38,94,188,RandomForest,5,roc_auc,0.9148809523809524,"{""max_depth"": 10, ""n_estimators"": 500}",1.114424467086792,0.05030679702758789,0.8450090538705296,0.6643667808844985,0.6683817655617336,0.7198581560283688,0.3875968992248062,0.3042023009568813,0.26595744680851063,0.7142857142857143,178,10,69,25,0.05319148936170213
4096,0.011696672067046165,3.031196355819702,0.05,2,19,38,94,188,XGBoost,5,roc_auc,0.8803571428571428,"{""learning_rate"": 0.03, ""max_depth"": 3, ""n_estimators"": 300}",0.9498202800750732,0.003475189208984375,0.714095744680851,0.4999734184270369,0.5077070537140541,0.6985815602836879,0.5771144278606966,0.34621740085029723,0.6170212765957447,0.5420560747663551,139,49,36,58,0.26063829787234044
4096,0.011696672067046165,3.031196355819702,0.05,2,19,38,94,188,LogReg,5,roc_auc,0.9660714285714287,"{""C"": 0.01}",0.06588196754455566,0.003499269485473633,0.8145654142145767,0.6158186294900099,0.6222132454320922,0.7092198581560284,0.36923076923076925,0.2705008904002297,0.2553191489361702,0.6666666666666666,176,12,70,24,0.06382978723404255
4096,0.011696672067046165,3.031196355819702,0.05,2,19,38,94,188,SVM,5,roc_auc,0.9178571428571429,"{""C"": 0.1, ""kernel"": ""linear""}",0.09537291526794434,0.013977527618408203,0.7843198279764599,0.6123221198616089,0.6166857283464278,0.7127659574468085,0.64,0.4273461605221197,0.7659574468085106,0.549618320610687,129,59,22,72,0.31382978723404253
4096,0.011696672067046165,3.031196355819702,0.05,2,19,38,94,188,RandomForest,5,roc_auc,0.9517857142857142,"{""max_depth"": 10, ""n_estimators"": 200}",0.9655685424804688,0.029546260833740234,0.7975894069714803,0.5811997054109183,0.5896417748243299,0.6985815602836879,0.34108527131782945,0.23575678324158297,0.23404255319148937,0.6285714285714286,175,13,72,22,0.06914893617021277
4096,0.011696672067046165,3.031196355819702,0.1,0,38,76,94,188,XGBoost,5,roc_auc,0.9080952380952381,"{""learning_rate"": 0.03, ""max_depth"": 6, ""n_estimators"": 300}",1.720395565032959,0.0037674903869628906,0.8111985061113627,0.6055215006075769,0.6112085090727305,0.776595744680851,0.676923076923077,0.5072905382225475,0.7021276595744681,0.6534653465346535,153,35,28,66,0.18617021276595744
4096,0.011696672067046165,3.031196355819702,0.1,0,38,76,94,188,LogReg,5,roc_auc,0.8834523809523811,"{""C"": 0.01}",0.213881254196167,0.002460002899169922,0.8028519692168402,0.5886746127240633,0.5943135717393311,0.6950354609929078,0.3384615384615385,0.22541740866685808,0.23404255319148937,0.6111111111111112,174,14,72,22,0.07446808510638298
4096,0.011696672067046165,3.031196355819702,0.1,0,38,76,94,188,SVM,5,roc_auc,0.8585714285714285,"{""C"": 0.1, ""kernel"": ""linear""}",0.35483384132385254,0.026716947555541992,0.757384563150747,0.5419287917495502,0.5500734962195704,0.6879432624113475,0.5268817204301075,0.29415550301538373,0.5212765957446809,0.532608695652174,145,43,45,49,0.22872340425531915
4096,0.011696672067046165,3.031196355819702,0.1,0,38,76,94,188,RandomForest,5,roc_auc,0.8932142857142857,"{""max_depth"": 10, ""n_estimators"": 200}",1.1456942558288574,0.028377294540405273,0.8160932548664555,0.6055914719099864,0.611247260873426,0.6914893617021277,0.2689075630252101,0.2028973020399662,0.1702127659574468,0.64,179,9,78,16,0.047872340425531915
4096,0.011696672067046165,3.031196355819702,0.1,1,38,76,94,188,XGBoost,5,roc_auc,0.9522619047619048,"{""learning_rate"": 0.03, ""max_depth"": 3, ""n_estimators"": 600}",1.9754908084869385,0.004841327667236328,0.8460559076505206,0.6468770657584028,0.650888086502544,0.7659574468085106,0.6666666666666666,0.48852431558156234,0.7021276595744681,0.6346153846153846,150,38,28,66,0.20212765957446807
4096,0.011696672067046165,3.031196355819702,0.1,1,38,76,94,188,LogReg,5,roc_auc,0.8872619047619048,"{""C"": 0.01}",0.21686458587646484,0.0025649070739746094,0.8368888637392485,0.6474616682331378,0.6510349267399869,0.6879432624113475,0.3230769230769231,0.20287566780017227,0.22340425531914893,0.5833333333333334,173,15,73,21,0.0797872340425532
4096,0.011696672067046165,3.031196355819702,0.1,1,38,76,94,188,SVM,5,roc_auc,0.863452380952381,"{""C"": 0.1, ""kernel"": ""linear""}",0.3897206783294678,0.01781749725341797,0.79490153915799,0.6053195347990881,0.6091306711239904,0.7340425531914894,0.6073298429319371,0.40644706892582594,0.6170212765957447,0.5979381443298969,149,39,36,58,0.2074468085106383
4096,0.011696672067046165,3.031196355819702,0.1,1,38,76,94,188,RandomForest,5,roc_auc,0.9092857142857144,"{""max_depth"": null, ""n_estimators"": 500}",1.3809449672698975,0.04907417297363281,0.8334936622906293,0.6467661747436987,0.6504190449572935,0.6985815602836879,0.3609022556390977,0.23969749850222494,0.2553191489361702,0.6153846153846154,173,15,70,24,0.0797872340425532
4096,0.011696672067046165,3.031196355819702,0.1,2,38,76,94,188,XGBoost,5,roc_auc,0.9151190476190477,"{""learning_rate"": 0.1, ""max_depth"": 6, ""n_estimators"": 300}",1.565394639968872,0.004179239273071289,0.8547136713444997,0.6993824557590128,0.7012230865607011,0.7907801418439716,0.7064676616915423,0.5477469326885299,0.7553191489361702,0.6635514018691588,152,36,23,71,0.19148936170212766
4096,0.011696672067046165,3.031196355819702,0.1,2,38,76,94,188,LogReg,5,roc_auc,0.93,"{""C"": 1}",0.19644856452941895,0.0033674240112304688,0.8298438207333635,0.6365952025636502,0.6445760885294131,0.723404255319149,0.4507042253521127,0.32025630761017426,0.3404255319148936,0.6666666666666666,172,16,62,32,0.0851063829787234
4096,0.011696672067046165,3.031196355819702,0.1,2,38,76,94,188,SVM,5,roc_auc,0.9169047619047619,"{""C"": 0.1, ""kernel"": ""linear""}",0.37807178497314453,0.01752448081970215,0.817960615663196,0.6305483598983305,0.6358726515273152,0.7269503546099291,0.6547085201793722,0.45298825416685223,0.776595744680851,0.5658914728682171,132,56,21,73,0.2978723404255319
4096,0.011696672067046165,3.031196355819702,0.1,2,38,76,94,188,RandomForest,5,roc_auc,0.9347619047619048,"{""max_depth"": 10, ""n_estimators"": 500}",1.3874809741973877,0.05095314979553223,0.8415006790402898,0.6582960093892052,0.6658825882122692,0.723404255319149,0.390625,0.3157210656122699,0.26595744680851063,0.7352941176470589,179,9,69,25,0.047872340425531915
4096,0.011696672067046165,3.031196355819702,0.2,0,75,150,94,188,XGBoost,5,roc_auc,0.9071111111111112,"{""learning_rate"": 0.03, ""max_depth"": 3, ""n_estimators"": 300}",2.721639633178711,0.004379749298095703,0.8785366681756451,0.7046764395660645,0.7084138359189986,0.8368794326241135,0.77,0.6471213801270174,0.8191489361702128,0.7264150943396226,159,29,17,77,0.15425531914893617
4096,0.011696672067046165,3.031196355819702,0.2,0,75,150,94,188,LogReg,5,roc_auc,0.8591111111111112,"{""C"": 0.01}",0.45863842964172363,0.003142118453979492,0.84857401539158,0.6764509518047171,0.6807525958941832,0.7446808510638298,0.5068493150684932,0.3814796925825054,0.39361702127659576,0.7115384615384616,173,15,57,37,0.0797872340425532
4096,0.011696672067046165,3.031196355819702,0.2,0,75,150,94,188,SVM,5,roc_auc,0.8302222222222223,"{""C"": 0.1, ""kernel"": ""linear""}",3.0259768962860107,0.02981710433959961,0.8154708012675419,0.6798468843095324,0.6818822439957212,0.7730496453900709,0.6097560975609756,0.464363460212572,0.5319148936170213,0.7142857142857143,168,20,44,50,0.10638297872340426
4096,0.011696672067046165,3.031196355819702,0.2,0,75,150,94,188,RandomForest,5,roc_auc,0.9022222222222223,"{""max_depth"": null, ""n_estimators"": 200}",1.4091386795043945,0.029186487197875977,0.867077863286555,0.6882215948063907,0.6919587532317731,0.7836879432624113,0.6211180124223602,0.48899730232381877,0.5319148936170213,0.746268656716418,171,17,44,50,0.09042553191489362
4096,0.011696672067046165,3.031196355819702,0.2,1,75,150,94,188,XGBoost,5,roc_auc,0.9424444444444445,"{""learning_rate"": 0.03, ""max_depth"": 6, ""n_estimators"": 300}",2.9376838207244873,0.004338741302490234,0.8756224535989134,0.7388417413348943,0.7414271284353318,0.8156028368794326,0.7450980392156863,0.6066056393500904,0.8085106382978723,0.6909090909090909,154,34,18,76,0.18085106382978725
4096,0.011696672067046165,3.031196355819702,0.2,1,75,150,94,188,LogReg,5,roc_auc,0.8364444444444444,"{""C"": 0.01}",0.41325974464416504,0.00267791748046875,0.8890334993209597,0.7150820623431079,0.7192961655631427,0.776595744680851,0.5771812080536913,0.4682981569433686,0.4574468085106383,0.7818181818181819,176,12,51,43,0.06382978723404255
4096,0.011696672067046165,3.031196355819702,0.2,1,75,150,94,188,SVM,5,roc_auc,0.8111111111111111,"{""C"": 0.1, ""kernel"": ""linear""}",3.4754018783569336,0.03256726264953613,0.8708125848800362,0.7180450911294924,0.7200828016869933,0.7978723404255319,0.6742857142857143,0.5320049792574042,0.6276595744680851,0.7283950617283951,166,22,35,59,0.11702127659574468
4096,0.011696672067046165,3.031196355819702,0.2,1,75,150,94,188,RandomForest,5,roc_auc,0.9102222222222223,"{""max_depth"": 10, ""n_estimators"": 500}",1.632622241973877,0.05046534538269043,0.8761883205070168,0.6913638283452586,0.6963697720586762,0.7340425531914894,0.42748091603053434,0.3490590930110244,0.2978723404255319,0.7567567567567568,179,9,66,28,0.047872340425531915
4096,0.011696672067046165,3.031196355819702,0.2,2,75,150,94,188,XGBoost,5,roc_auc,0.8911111111111112,"{""learning_rate"": 0.03, ""max_depth"": 6, ""n_estimators"": 300}",3.2232024669647217,0.0043408870697021484,0.8757922136713445,0.7335212034841876,0.7359111320752222,0.8085106382978723,0.7272727272727273,0.5820715249482445,0.7659574468085106,0.6923076923076923,156,32,22,72,0.1702127659574468
4096,0.011696672067046165,3.031196355819702,0.2,2,75,150,94,188,LogReg,5,roc_auc,0.8493333333333333,"{""C"": 1}",0.4485909938812256,0.0025320053100585938,0.8348234495246718,0.6535497155840639,0.6577582869840084,0.74822695035461,0.5419354838709678,0.3958560661052499,0.44680851063829785,0.6885245901639344,169,19,52,42,0.10106382978723404
4096,0.011696672067046165,3.031196355819702,0.2,2,75,150,94,188,SVM,5,roc_auc,0.8319999999999999,"{""C"": 0.1, ""kernel"": ""linear""}",3.3184306621551514,0.054672956466674805,0.8153576278859211,0.6264607527544237,0.6311780365968407,0.74822695035461,0.5590062111801242,0.4006242958797552,0.4787234042553192,0.6716417910447762,166,22,49,45,0.11702127659574468
4096,0.011696672067046165,3.031196355819702,0.2,2,75,150,94,188,RandomForest,5,roc_auc,0.8880000000000001,"{""max_depth"": 20, ""n_estimators"": 200}",1.378037929534912,0.029593706130981445,0.8728497057492077,0.6879143743255818,0.6958008801209487,0.776595744680851,0.5771812080536913,0.4682981569433686,0.4574468085106383,0.7818181818181819,176,12,51,43,0.06382978723404255
4096,0.011696672067046165,3.031196355819702,0.4,0,150,300,94,188,XGBoost,5,roc_auc,0.9123333333333333,"{""learning_rate"": 0.1, ""max_depth"": 3, ""n_estimators"": 300}",4.991558313369751,0.0037627220153808594,0.8907876867360797,0.7567169262496262,0.7588880417796569,0.8226950354609929,0.7282608695652174,0.5970849325403101,0.7127659574468085,0.7444444444444445,165,23,27,67,0.12234042553191489
4096,0.011696672067046165,3.031196355819702,0.4,0,150,300,94,188,LogReg,5,roc_auc,0.8624444444444445,"{""C"": 0.01}",1.3702998161315918,0.002412557601928711,0.8456315074694432,0.6743143189509841,0.6783063364555252,0.7624113475177305,0.5503355704697986,0.4303280361101225,0.43617021276595747,0.7454545454545455,174,14,53,41,0.07446808510638298
4096,0.011696672067046165,3.031196355819702,0.4,0,150,300,94,188,SVM,5,roc_auc,0.8261111111111111,"{""C"": 0.1, ""kernel"": ""linear""}",20.908615589141846,0.05728936195373535,0.7957786328655501,0.6189841842436274,0.6244368371249214,0.7659574468085106,0.5822784810126582,0.4429946569147825,0.48936170212765956,0.71875,170,18,48,46,0.09574468085106383
4096,0.011696672067046165,3.031196355819702,0.4,0,150,300,94,188,RandomForest,5,roc_auc,0.8864444444444445,"{""max_depth"": 20, ""n_estimators"": 500}",2.389085531234741,0.051090240478515625,0.8755658669081031,0.6938302590594494,0.6981848903740647,0.75177304964539,0.5679012345679012,0.41031906757821013,0.48936170212765956,0.6764705882352942,166,22,48,46,0.11702127659574468
4096,0.011696672067046165,3.031196355819702,0.4,1,150,300,94,188,XGBoost,5,roc_auc,0.9200000000000002,"{""learning_rate"": 0.03, ""max_depth"": 3, ""n_estimators"": 300}",5.154484272003174,0.0036122798919677734,0.8892881394296062,0.7467267853553236,0.7497956591823943,0.8297872340425532,0.7551020408163265,0.6262242910851495,0.7872340425531915,0.7254901960784313,160,28,20,74,0.14893617021276595
4096,0.011696672067046165,3.031196355819702,0.4,1,150,300,94,188,LogReg,5,roc_auc,0.8654444444444443,"{""C"": 0.01}",1.5508639812469482,0.0022993087768554688,0.8646446355817112,0.6943499507978026,0.697295040641577,0.7553191489361702,0.5490196078431373,0.41302978145023006,0.44680851063829785,0.711864406779661,171,17,52,42,0.09042553191489362
4096,0.011696672067046165,3.031196355819702,0.4,1,150,300,94,188,SVM,5,roc_auc,0.8251111111111111,"{""C"": 0.1, ""kernel"": ""linear""}",21.101354598999023,0.06960701942443848,0.8258544590312358,0.672128519875153,0.674670606227898,0.75177304964539,0.573170731707317,0.4121225709386577,0.5,0.6714285714285714,165,23,47,47,0.12234042553191489
4096,0.011696672067046165,3.031196355819702,0.4,1,150,300,94,188,RandomForest,5,roc_auc,0.8976666666666666,"{""max_depth"": 20, ""n_estimators"": 500}",2.2954182624816895,0.05049896240234375,0.8766410140334993,0.6969389383060488,0.7019137222448361,0.7553191489361702,0.5605095541401274,0.4153763452026927,0.46808510638297873,0.6984126984126984,169,19,50,44,0.10106382978723404
4096,0.011696672067046165,3.031196355819702,0.4,2,150,300,94,188,XGBoost,5,roc_auc,0.9318333333333332,"{""learning_rate"": 0.03, ""max_depth"": 6, ""n_estimators"": 300}",5.147462844848633,0.003977060317993164,0.8859778180172024,0.7468766478660581,0.7492869988006902,0.7978723404255319,0.7106598984771574,0.5572160945216185,0.7446808510638298,0.6796116504854369,155,33,24,70,0.17553191489361702
4096,0.011696672067046165,3.031196355819702,0.4,2,150,300,94,188,LogReg,5,roc_auc,0.8716111111111111,"{""C"": 0.01}",1.460542917251587,0.003267049789428711,0.8645314622000906,0.7119059947177008,0.71507175677413,0.7553191489361702,0.5369127516778524,0.4113429756934994,0.425531914893617,0.7272727272727273,173,15,54,40,0.0797872340425532
4096,0.011696672067046165,3.031196355819702,0.4,2,150,300,94,188,SVM,5,roc_auc,0.8301666666666666,"{""C"": 0.1, ""kernel"": ""linear""}",20.72040891647339,0.0775899887084961,0.8404821186057039,0.6943458477471741,0.6986431791307326,0.7553191489361702,0.5818181818181818,0.4217328786327096,0.5106382978723404,0.676056338028169,165,23,46,48,0.12234042553191489
4096,0.011696672067046165,3.031196355819702,0.4,2,150,300,94,188,RandomForest,5,roc_auc,0.9112777777777777,"{""max_depth"": 20, ""n_estimators"": 500}",2.284726858139038,0.05220174789428711,0.8768673607967407,0.720938102201187,0.7243213181570153,0.7730496453900709,0.6144578313253012,0.4657942525560891,0.5425531914893617,0.7083333333333334,167,21,43,51,0.11170212765957446
